,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt",
256,Presbyterian,BSth,14-18,103.1326041,231,110.5060228,261,0.311283398,256,14.24437435,18.75562565,7,9,9-Jul,0.375118556,0.353145479,0.387236619,0.381415177,0.353145479,0.387236619,0.905432063,0.902183572,106.0879494,109.6764993,106.2866839,109.6484715,103.720099,110.6017621,0,0,0,0,-0.024496833,1139,1149,1052.3125,1.082378096,1.091880976,0,0.4375,-13.90430957,277,240,64.2722805
257,Jackson St.,SWAC,16-18,100.2636022,288,107.5730318,200,0.308056033,257,16,18,14,4,14-4,0.404903478,0.77833235,0.165420976,0.404903478,0.77833235,0.165420976,0.820159576,0.574672324,103.3236348,108.2291437,103.3236348,108.2291437,103.4220966,110.9841719,94.44298762,113.5442039,0.107335384,5,0.007650514,1415,1266,1278.4875,1.106776562,0.990232599,0,0.777777778,-10.6422574,209,155,68.41215977
258,Fresno St.,MWC,26-Jun,100.7592479,276,108.2090118,217,0.305699422,258,6,26,2,18,18-Feb,0.608645781,0.455857044,0.687738836,0.608645781,0.455857044,0.687738836,0.759696484,0.820923772,109.0801507,103.9045338,109.0801507,103.9045338,103.3330349,108.9217301,99.57097922,105.5235848,0.339004664,7,-0.080809799,1390,1625,1425.0625,0.975395816,1.140300864,0,0.1,-16.38294367,317,337,70.73216874
259,Manhattan,MAAC,17-13,107.1587372,153,115.1255521,333,0.304769363,259,17.4693821,13.5306179,12,8,8-Dec,0.291925364,0.341668738,0.267330519,0.293197286,0.341668738,0.267330519,0.925454917,0.855292019,100.9516494,109.1168306,101.0919326,109.2056055,108.1642718,115.1910503,88.76209905,91.8515948,0.402883229,1,0.022897007,1530,1466,1370.525,1.116360519,1.069663085,0,0.6,-10.05642544,198,122,67.41251951
260,Monmouth,CAA,13-20,103.8108824,219,111.6928191,283,0.301200327,260,13,20,10,8,8-Oct,0.425526536,0.489181679,0.37888486,0.425526536,0.489181679,0.37888486,0.868825818,0.779690738,104.9350852,107.1992903,104.9350852,107.1992903,104.3674953,111.2919571,98.81067969,99.10811296,0.491359727,2,0.005862901,1305,1329,1215.5375,1.073599128,1.09334348,0,0.555555556,-14.5144274,284,161,67.11956961
261,Evansville,MVC,21-Nov,98.07580105,318,105.6097772,161,0.299198304,261,11,21,8,12,12-Aug,0.495465768,0.44953967,0.520712362,0.495465768,0.44953967,0.520712362,0.861249104,0.853433184,107.5181776,106.8636858,107.5181776,106.8636858,99.45903495,101.935808,74.14764548,96.00243745,0.048770693,2,0.002823635,1334,1360,1327.15,1.005161436,1.024752289,0,0.4,-15.08913711,299,170,66.86201854
262,Charlotte,Amer,22-Nov,104.1827136,215,112.2203179,294,0.298457233,262,11,22,3,15,15-Mar,0.475347201,0.371884158,0.542019053,0.475347201,0.371884158,0.542019053,0.874498609,0.900146359,106.9254841,107.2220549,106.9254841,107.2220549,103.4198739,113.274181,113.6773121,122.8435136,0.290739379,1,-0.028792209,1245,1376,1200.8375,1.036776416,1.145866947,0,0.166666667,-16.41636044,319,251,64.74049393
263,Mount St. Mary's,MAAC,22-12,99.43953925,298,107.4792112,199,0.290264918,263,22.44763859,12.55236141,12,8,8-Dec,0.315339693,0.414838517,0.257839658,0.315912719,0.414838517,0.257839658,0.914252477,0.826565768,101.5375725,108.7471873,101.5282414,108.7082188,100.6942304,110.6680104,90.33334899,106.100697,0.135856231,1,0.142263162,1412,1409,1351.575,1.044707101,1.042487468,0,0.6,-8.154536245,160,5,67.31737218
264,UMass Lowell,AE,17-15,107.0432125,158,115.7074485,338,0.290064127,264,17,15,6,10,10-Jun,0.300945613,0.335821202,0.260283356,0.300945613,0.335821202,0.260283356,0.918922088,0.884678535,100.891227,108.1057247,100.891227,108.1057247,105.0709887,116.1132342,83.36744821,108.6289314,0.045485107,1,-0.014869341,1202,1202,1101.9,1.090843089,1.090843089,0,0.375,-11.6079365,229,219,68.60032756
265,North Florida,ASun,15-17,107.9699807,136,116.7988963,349,0.288248789,265,15,17,8,10,10-Aug,0.405580861,0.496918299,0.348230663,0.405580861,0.496918299,0.348230663,0.86055933,0.763394842,106.0228802,108.7190286,106.0228802,108.7190286,107.4559116,118.360044,104.8334034,114.366064,0.268770941,2,0.032447501,1482,1531,1320.2375,1.122525303,1.159639838,0,0.444444444,-11.38503992,224,101,72.18876246
266,FIU,CUSA,23-Oct,96.06925622,338,103.9420335,123,0.28786287,266,10,23,3,15,15-Mar,0.47439567,0.289676823,0.600558565,0.47439567,0.289676823,0.600558565,0.876037719,0.940114689,106.4108618,106.5183873,106.4108618,106.5183873,97.47370547,105.5953022,78.64237548,84.77413437,0.296625798,1,-0.053574074,1200,1341,1261.7875,0.95103177,1.062778003,0,0.166666667,-17.43672226,330,306,68.44202209
267,Houston Christian,Slnd,20-Dec,100.3644136,287,108.6052568,225,0.287513879,267,12,20,9,11,11-Sep,0.403237801,0.464849673,0.363325966,0.403237801,0.464849673,0.363325966,0.870680237,0.770705889,104.4004828,106.9891414,104.4004828,106.9891414,102.8620354,109.1055608,88.74847831,108.3747348,0.091324403,3,-0.05714489,1353,1373,1303.475,1.037994591,1.053338192,0,0.45,-14.71353865,289,312,64.53951352
268,Gardner Webb,BSth,20-Nov,102.3066886,245,110.744917,264,0.286708065,268,11,20,5,11,11-May,0.423071737,0.460814036,0.390273192,0.423071737,0.460814036,0.390273192,0.875737397,0.832453831,106.7176641,109.6307248,106.7176641,109.6307248,102.0144942,112.024262,111.4498771,104.8558569,0.668490546,1,-0.033483715,1175,1258,1114.175,1.054591963,1.129086544,0,0.3125,-14.97472584,297,264,69.04083727
269,Denver,Sum,21-Nov,99.94313791,293,108.3787522,220,0.282549029,269,11,21,5,11,11-May,0.431482293,0.384164597,0.463187797,0.431482293,0.384164597,0.463187797,0.880419106,0.872958663,108.081409,109.1491793,108.081409,109.1491793,98.66944171,107.4561837,105.1892031,95.49148435,0.752561614,1,-0.053121285,1118,1218,1097.9125,1.018296085,1.109378024,0,0.3125,-15.87203995,311,304,66.37109657
270,Siena,MAAC,14-18,101.9617471,252,110.5773738,262,0.282345971,270,14,18,9,11,11-Sep,0.338336325,0.4737777,0.270693392,0.338336325,0.4737777,0.270693392,0.921151143,0.860852427,102.3560522,109.3267786,102.3560522,109.3267786,102.144354,110.6877118,94.21063311,105.7121765,0.210045552,1,-0.032429452,1490,1431,1386.675,1.074512773,1.031964952,0,0.45,-14.57053014,288,259,66.96266977
271,Eastern Michigan,MAC,16-16,104.2525913,212,113.2181384,309,0.279137042,271,16,16,9,9,9-Sep,0.374695407,0.367236788,0.371100953,0.374695407,0.367236788,0.371100953,0.916130677,0.909214308,104.5372417,109.6194793,104.5372417,109.6194793,105.5162637,113.086208,0,0,0,0,0.073768578,1357,1388,1249.5375,1.086001821,1.110811,0,0.5,-12.24447627,241,34,67.12603256
272,Colgate,Pat,14-19,104.0349396,217,113.0840983,307,0.277046968,272,14,19,10,8,8-Oct,0.348866612,0.506332322,0.243014559,0.348866612,0.506332322,0.243014559,0.906980871,0.828029434,103.0871057,108.7734305,103.0871057,108.7734305,105.9221045,114.5296854,108.2938658,100.0415082,0.713312795,1,-0.031405011,1357,1310,1221.25,1.111156602,1.072671443,0,0.555555556,-14.92832073,295,258,66.98959021
273,Ball St.,MAC,14-17,103.4179905,225,112.4525047,300,0.276248318,273,14,17,7,11,11-Jul,0.32078638,0.269071757,0.35813583,0.32078638,0.269071757,0.35813583,0.924739241,0.934963494,103.8185903,110.2925266,103.8185903,110.2925266,104.2383401,113.3779874,0,0,0,0,-0.054783719,1353,1378,1249.425,1.082898133,1.102907337,0,0.388888889,-13.7828762,271,308,66.32938314
274,Alabama St.,SWAC,19-15,100.5210269,282,109.6118858,246,0.269796123,274,19.57948543,15.42051457,12,6,6-Dec,0.323828866,0.549013074,0.173909619,0.320617511,0.549013074,0.173909619,0.88972351,0.753806836,100.5945837,109.3179979,100.5728319,109.3958362,98.77621785,110.0522278,101.1100081,107.5535863,0.329494772,3,0.047231756,1297,1201,1226.7375,1.057275905,0.979019554,0,0.666666667,-10.16852735,200,65,67.62595886
275,Bowling Green,MAC,14-18,99.41531806,299,108.6085842,226,0.265590957,275,14,18,8,10,10-Aug,0.338063378,0.319182,0.333165059,0.338063378,0.319182,0.333165059,0.913517673,0.895563,104.1036322,110.2324459,104.1036322,110.2324459,98.95698764,108.5608102,126.5268148,103.4382881,0.910275985,1,-0.038779904,1277,1318,1242.5625,1.027714904,1.060711232,0,0.444444444,-14.3404246,282,279,68.72563397
276,Albany,AE,17-16,102.9710728,236,112.4937137,302,0.265579747,276,17,16,8,8,8-Aug,0.299201941,0.328532793,0.263315873,0.299201941,0.328532793,0.263315873,0.933460393,0.917821349,101.7813541,110.0017291,101.7813541,110.0017291,101.6412797,112.9431382,0,0,0,0,0.011880751,1155,1160,1088.95,1.060654759,1.065246338,0,0.5,-12.93392441,254,142,67.51856098
277,Mercer,SC,14-19,98.24662523,316,107.3919614,197,0.264336295,277,14,19,6,12,12-Jun,0.387045721,0.374970899,0.399610128,0.387045721,0.374970899,0.399610128,0.901254116,0.886934979,104.7007509,109.4160337,104.7007509,109.4160337,98.00352198,107.0584508,0,0,0,0,-0.000724382,1309,1367,1290.825,1.014080143,1.059012647,0,0.333333333,-14.52331157,285,179,70.88846541
278,Eastern Washington,BSky,22-Oct,101.814078,257,111.3356607,275,0.263449894,278,10,22,6,12,12-Jun,0.446141882,0.532188143,0.390440089,0.446141882,0.532188143,0.390440089,0.866629727,0.792347659,106.9591769,107.738033,106.9591769,107.738033,101.1884885,110.8818989,119.9149753,103.975902,0.837558559,1,-0.051132211,1241,1323,1202.6625,1.031877189,1.100059244,0,0.333333333,-16.40192865,318,301,66.96144767
279,Pacific,WCC,24-Sep,100.719995,278,110.2331852,256,0.261552121,279,9,24,4,14,14-Apr,0.518614555,0.430436753,0.603046916,0.518614555,0.430436753,0.603046916,0.798753774,0.818878718,108.3892461,105.713224,108.3892461,105.713224,101.5785721,111.2608243,99.9616922,107.2837333,0.307265411,5,-0.056424998,1215,1407,1224.0375,0.992616648,1.149474587,0,0.222222222,-15.71148904,309,309,66.46103174
280,LIU,NEC,17-16,94.80921051,350,103.923956,122,0.258147734,280,17,16,12,4,4-Dec,0.257769419,0.349610337,0.190305699,0.257769419,0.349610337,0.190305699,0.920741294,0.860408935,101.0769328,111.1692454,101.0769328,111.1692454,93.53696668,99.89067872,98.1597023,106.8276138,0.274255506,2,-0.042557281,1046,949,1042.4,1.003453569,0.910399079,0,0.75,-12.69481559,247,288,64.79050728
281,Western Michigan,MAC,20-Dec,101.7525466,259,111.6717367,281,0.255454887,281,12,20,9,9,9-Sep,0.404940303,0.451586949,0.360725855,0.404940303,0.451586949,0.360725855,0.877382197,0.822143822,105.3118503,108.857614,105.3118503,108.857614,103.2015413,112.6326928,103.755303,96.04357828,0.708514917,1,-0.026581417,1338,1388,1264.4625,1.058157122,1.097699615,0,0.5,-14.88964945,294,244,67.67799294
282,Texas Southern,SWAC,15-17,95.44320264,341,104.8640077,138,0.253027604,282,15,17,12,6,6-Dec,0.332447018,0.551421898,0.177779099,0.332447018,0.551421898,0.177779099,0.871648236,0.727757402,101.4021383,108.9620928,101.4021383,108.9620928,94.30364545,102.3153541,100.3863987,102.4308732,0.44229415,4,-0.039975693,1299,1155,1278.3125,1.016183445,0.903534934,0,0.666666667,-11.86947535,235,283,69.86093656
283,Austin Peay,ASun,14-19,102.0121585,249,112.2123252,293,0.250497718,283,14,19,8,10,10-Aug,0.415609049,0.474508984,0.364179557,0.415609049,0.474508984,0.364179557,0.867642863,0.804701946,107.216889,109.7613877,107.216889,109.7613877,105.290742,115.6466099,94.95666462,112.8573465,0.12067053,2,0.036910175,1362,1402,1234.7625,1.103046132,1.135441026,0,0.444444444,-13.37746506,265,89,65.94008529
284,Marist,MAAC,20-10,96.5246172,333,106.243759,173,0.249124536,284,20,10,13,7,13-7,0.258499066,0.248471095,0.26142336,0.258499066,0.248471095,0.26142336,0.955225262,0.956523546,100.0238606,110.7522169,100.0238606,110.7522169,95.66187694,104.5644853,0,0,0,0,0.154119197,1274,1258,1283.125,0.992888456,0.980418899,0,0.65,-8.057618389,159,3,63.96317934
285,Tarleton St.,WAC,20-Dec,93.23417265,358,102.6634275,98,0.248257236,285,12,20,7,9,9-Jul,0.471772467,0.49262733,0.449844025,0.471772467,0.49262733,0.449844025,0.835693868,0.77538609,105.8749209,104.597748,105.8749209,104.597748,95.98887762,103.0801086,84.09797047,112.551143,0.033849649,3,0.028407497,1003,1080,1067.875,0.939248508,1.011354325,0,0.4375,-13.29791032,263,110,65.53014687
286,Stephen F. Austin,Slnd,14-17,95.36898153,345,105.115072,146,0.246201214,286,14,17,7,13,13-Jul,0.387499093,0.361104617,0.402016054,0.387499093,0.361104617,0.402016054,0.886699057,0.853046801,104.1071996,106.8316458,104.1071996,106.8316458,96.0493187,107.9759707,95.13284486,99.62842997,0.370285372,2,0.037091974,1329,1440,1368,0.971491228,1.052631579,0,0.35,-12.39256629,242,88,67.31647616
287,Navy,Pat,15-19,101.0365418,271,111.5228324,279,0.243130672,287,15,19,10,8,8-Oct,0.284153856,0.316708844,0.246756678,0.284153856,0.316708844,0.246756678,0.94166583,0.923709914,101.1700562,110.0241142,101.1700562,110.0241142,99.68166959,108.5022728,0,0,0,0,-0.0339771,1249,1204,1187.35,1.051922348,1.014022824,0,0.555555556,-16.21040814,315,266,66.93304935
288,Tennessee Martin,OVC,14-19,102.0007097,250,112.6054644,304,0.242785095,288,14,19,9,11,11-Sep,0.296030006,0.368902524,0.257977121,0.296030006,0.368902524,0.257977121,0.918350453,0.84394007,101.3972432,108.5393213,101.3972432,108.5393213,102.8452153,110.9526082,79.05608964,102.9294377,0.045883071,1,-0.059875544,1435,1421,1366.95,1.049782362,1.039540583,0,0.45,-15.48262446,305,315,66.24574616
289,Air Force,MWC,28-Apr,98.73930572,311,109.2773888,239,0.237547322,289,4,28,1,19,19-Jan,0.599598123,0.417710273,0.694497243,0.599598123,0.417710273,0.694497243,0.78576251,0.89911028,108.6490893,104.2051161,108.6490893,104.2051161,98.56883932,110.018248,95.07946712,107.3001219,0.199321148,5,-0.102445044,1194,1533,1316.3125,0.907079436,1.164617065,0,0.05,-19.23064752,340,351,64.3656841
290,Tennessee Tech,OVC,15-17,101.0928529,270,111.9140537,288,0.236953447,290,15,17,10,10,10-Oct,0.307184937,0.401452546,0.258557744,0.307184937,0.401452546,0.258557744,0.907510776,0.815731328,101.5815622,108.7296468,101.5815622,108.7296468,100.7051932,111.7174753,109.7428051,103.5913684,0.660019934,2,-0.010846698,1426,1440,1383.825,1.03047712,1.040594006,0,0.5,-13.18780816,260,203,67.76352046
291,Weber St.,BSky,22-Dec,100.8580551,273,111.7581822,286,0.235021967,291,12,22,5,13,13-May,0.406887022,0.428945797,0.393581056,0.406887022,0.428945797,0.393581056,0.893401786,0.86253248,106.0970112,108.3672779,106.0970112,108.3672779,101.3618725,111.9783706,84.21200825,110.5386156,0.04195428,1,-0.021868294,1235,1325,1194.475,1.033927039,1.109273949,0,0.277777778,-17.11546532,325,234,65.43285452
292,San Diego,WCC,27-Jun,100.1277825,290,111.0405167,269,0.233321274,292,6,27,2,16,16-Feb,0.511772063,0.399819506,0.60551772,0.511772063,0.399819506,0.60551772,0.820710644,0.8689942,107.4589792,105.7582222,107.4589792,105.7582222,103.5337539,112.7724793,116.0535191,123.5825431,0.326762362,4,-0.125112712,1301,1506,1280.45,1.016049045,1.17614901,0,0.111111111,-19.4901814,344,358,70.92836314
293,Old Dominion,SB,15-20,99.38354349,300,110.5805632,263,0.226581672,293,15,20,8,10,10-Aug,0.387718568,0.38841472,0.376489514,0.387718568,0.38841472,0.376489514,0.901581315,0.871070698,104.6705333,108.4547238,104.6705333,108.4547238,99.88452955,111.4431255,76.07517067,109.7353124,0.014585756,1,0.042871896,1226,1285,1187.725,1.032225473,1.081900272,0,0.444444444,-15.41300871,304,74,65.95372735
294,Lafayette,Pat,13-20,97.64101931,324,108.6588324,229,0.226264385,294,13,20,7,11,11-Jul,0.292607677,0.357498312,0.248623896,0.292607677,0.357498312,0.248623896,0.929046192,0.885498335,102.3840473,110.9911786,102.3840473,110.9911786,97.89070104,108.4576424,98.93835775,95.28336618,0.606561215,1,-0.072188282,1218,1220,1186.65,1.02641891,1.028104327,0,0.388888889,-16.81095913,322,330,66.09460226
295,Saint Peter's,MAAC,16-Dec,94.81822959,349,105.531108,156,0.226005228,295,12,16,7,13,13-Jul,0.300554333,0.38660104,0.26613565,0.300554333,0.38660104,0.26613565,0.932696542,0.879734693,102.3974534,110.5955287,102.3974534,110.5955287,92.35897809,105.055575,0,0,0,0,-0.011671156,1259,1318,1310.5,0.960702022,1.005723006,0,0.35,-13.38494223,266,205,63.69826958
296,Bethune Cookman,SWAC,17-16,97.33561958,329,108.4969231,223,0.222976651,296,17,16,13,5,13-5,0.381996329,0.648225613,0.204962594,0.381996329,0.648225613,0.204962594,0.859646187,0.697317884,102.4607466,108.1169728,102.4607466,108.1169728,98.50348864,111.3877887,108.5529587,110.8404847,0.44033063,3,0.123038405,1306,1268,1259.1375,1.037217937,1.007038548,0,0.722222222,-10.2116463,202,7,68.89089971
297,Oral Roberts,Sum,23-Jul,103.7633651,220,115.7166579,339,0.222032026,297,8,22,3,13,13-Mar,0.448600025,0.428018051,0.47070751,0.448600025,0.428018051,0.47070751,0.850891093,0.7977903,108.8609661,107.3169586,108.8609661,107.3169586,104.947123,117.0360549,99.8779327,111.0893274,0.227332096,2,-0.111116184,1182,1313,1097.3,1.077189465,1.196573407,0,0.1875,-17.28543989,327,356,67.16428582
298,Utah Tech,WAC,26-Jul,101.7390285,260,113.6645692,317,0.218459118,298,7,26,2,14,14-Feb,0.466819362,0.488776276,0.453556,0.466819362,0.488776276,0.453556,0.857292285,0.818330201,104.6523172,104.5459756,104.6523172,104.5459756,103.9000582,115.7961569,99.55092804,114.3512861,0.168826518,2,-0.095952373,1108,1217,1090.3625,1.016175813,1.116142567,0,0.125,-19.80059878,346,347,67.34218699
299,Columbia,Ivy,15-Dec,104.2317963,213,116.5224088,345,0.217233213,299,12,15,1,13,13-Jan,0.35893442,0.257333939,0.453277723,0.35893442,0.257333939,0.453277723,0.898655649,0.908741046,104.1395973,109.1786248,104.1395973,109.1786248,102.0205638,119.8756679,137.6943232,108.1568833,0.941404439,1,0.020579343,1053,1213,1021.3125,1.031026253,1.187687412,0,0.071428571,-11.37361305,222,131,70.74996963
300,Lehigh,Pat,19-Nov,99.53817411,296,111.33794,276,0.216135308,300,11,19,6,12,12-Jun,0.313524421,0.423765077,0.249747437,0.313524421,0.423765077,0.249747437,0.902923213,0.807948253,102.5802224,109.1351803,102.5802224,109.1351803,97.67854585,109.1536542,79.90477807,117.3366027,0.011909621,2,-0.071906604,1243,1245,1214.775,1.023234755,1.024881151,0,0.333333333,-15.26063947,302,328,67.11823082
301,Saint Francis,NEC,16-17,99.85502329,294,111.9644995,289,0.211431438,301,16.42051457,17.57948543,8,8,8-Aug,0.320666588,0.465412092,0.196124185,0.319170398,0.465412092,0.196124185,0.886212766,0.778387248,101.5112729,107.9091493,101.4793295,107.9640762,101.2069141,114.9663242,103.4406847,117.6501709,0.185389969,2,0.025374883,1138,1132,1073.875,1.059713654,1.054126411,0,0.5,-12.22183865,240,117,67.17238993
302,Howard,MEAC,20-Dec,103.0850572,233,115.6751603,336,0.20996076,302,14,18,7,7,7-Jul,0.312247118,0.398197284,0.219621647,0.312247118,0.398197284,0.219621647,0.889980839,0.826674785,103.1731281,109.5163748,103.1731281,109.5163748,103.0261693,116.4483569,101.5539908,104.8137172,0.410153279,3,-0.10468089,1099,1117,1014.425,1.083372354,1.101116396,0,0.5,-15.6431482,307,353,69.63582479
303,Penn,Ivy,19-Aug,103.0518079,234,115.6971596,337,0.208984301,303,8,19,4,10,10-Apr,0.457707647,0.461209892,0.454455562,0.457707647,0.461209892,0.454455562,0.852602818,0.813339553,105.3652627,107.0804202,105.3652627,107.0804202,105.4153092,116.3561145,87.20200242,105.773306,0.097940953,2,-0.01194856,1054,1123,979.9875,1.075523922,1.145932984,0,0.285714286,-13.87923804,276,208,66.83476912
304,Fairleigh Dickinson,NEC,13-20,97.66466103,323,109.7486755,249,0.207261555,304,13,20,8,8,8-Aug,0.303843281,0.416661648,0.196645464,0.303843281,0.416661648,0.196645464,0.902469912,0.829762054,101.9483292,109.4892924,101.9483292,109.4892924,94.70877546,106.4122841,112.9029021,114.1409959,0.468685385,2,-0.071529109,1115,1083,1111.05,1.003555196,0.974753611,0,0.5,-15.83453103,310,327,69.20221975
305,Louisiana,SB,21-Dec,97.43245332,326,109.6652381,247,0.204217474,305,12,21,8,10,10-Aug,0.429584204,0.503641259,0.404418139,0.429584204,0.503641259,0.404418139,0.880994554,0.831944088,104.7722921,106.7641104,104.7722921,106.7641104,97.62447829,109.176697,85.47797571,100.8426872,0.129997087,1,0.034957479,1186,1287,1206.0625,0.98336529,1.067108877,0,0.444444444,-15.91183784,312,91,66.21841482
306,Southern Miss,SB,22-Nov,96.40000335,336,108.628347,227,0.202070947,306,11,22,5,13,13-May,0.407272538,0.418454298,0.416321458,0.407272538,0.418454298,0.416321458,0.892094431,0.872608738,104.5101931,107.3942803,104.5101931,107.3942803,97.43578266,107.2952252,140.1558351,175.5221523,0.069939504,1,-0.01193784,1276,1365,1298.1125,0.982965652,1.051526736,0,0.277777778,-17.18722399,326,207,70.69700042
307,Rider,MAAC,14-19,101.8125121,258,114.7727388,326,0.201339838,307,14,19,9,11,11-Sep,0.339276418,0.46852495,0.268505709,0.339276418,0.46852495,0.268505709,0.900129436,0.795820385,102.2784587,109.0462775,102.2784587,109.0462775,102.8144144,114.4259557,90.65301738,108.5511437,0.11183873,2,0.042422493,1384,1412,1314.6875,1.052721654,1.074019491,0,0.45,-14.72747887,290,75,64.78794266
308,Charleston Southern,BSth,22-Oct,98.96456948,308,111.6028187,280,0.20066863,308,10,22,6,10,10-Jun,0.441687977,0.490121025,0.400977468,0.441687977,0.490121025,0.400977468,0.857859358,0.798279826,107.6173881,108.4266062,107.6173881,108.4266062,99.31719277,111.4165237,109.3277856,109.7690463,0.488421562,2,0.004316712,1153,1233,1115.7,1.033431926,1.105135789,0,0.375,-16.13081074,314,165,67.46235289
309,Long Beach St.,BW,25-Jul,100.7368509,277,113.6424488,316,0.200003514,309,7,25,3,17,17-Mar,0.466739617,0.441641848,0.481798278,0.466739617,0.441641848,0.481798278,0.851565944,0.83256034,106.1325333,105.8766234,106.1325333,105.8766234,102.0037179,114.834493,98.20661204,103.6721821,0.349135083,2,-0.077621398,1359,1517,1338.1125,1.015609674,1.133686443,0,0.15,-18.86940831,336,334,63.99384588
310,Loyola MD,Pat,19-Dec,99.73787555,295,112.68616,305,0.197229196,310,12,19,6,12,12-Jun,0.283569187,0.329930604,0.251849178,0.283569187,0.329930604,0.251849178,0.929830435,0.883048004,101.2874601,110.1064724,101.2874601,110.1064724,99.50065512,113.991639,96.77434677,98.53727311,0.448283427,1,-0.047874342,1224,1285,1185.5625,1.032421319,1.083873689,0,0.333333333,-16.09171443,313,295,66.47715317
311,VMI,SC,15-19,98.39686028,314,111.3286663,274,0.194662256,311,15,19,7,11,11-Jul,0.360087362,0.293673866,0.407330049,0.360087362,0.293673866,0.407330049,0.910673019,0.911700385,104.8763535,109.4196424,104.8763535,109.4196424,97.97287597,110.9441007,0,0,0,0,0.045584798,1251,1357,1241.65,1.007530302,1.092900576,0,0.388888889,-14.82440752,293,66,68.04984901
312,Army,Pat,16-15,100.1427773,289,113.3758391,312,0.19352273,312,16.29654618,15.70345382,10,8,8-Oct,0.284609492,0.328455922,0.252261951,0.287051143,0.328455922,0.252261951,0.924558843,0.873193249,102.7570979,110.434482,102.8657585,110.4646974,100.5067608,113.0924039,104.1212422,110.1656176,0.343230331,1,0.0779068,1252,1312,1207.675,1.036702755,1.086384996,0,0.555555556,-11.99785848,237,30,67.48999032
313,Delaware St.,MEAC,16-14,100.9266592,272,114.3395812,320,0.192327811,313,16,14,8,6,6-Aug,0.268457743,0.317427102,0.222144102,0.268457743,0.317427102,0.222144102,0.923941605,0.886952368,101.9784289,111.2325419,101.9784289,111.2325419,103.1904108,114.7890067,96.60347599,109.692412,0.18827577,1,0.032230502,1134,1109,1032.425,1.098384871,1.074170037,0,0.571428571,-10.96547319,215,104,70.05481404
314,IU Indy,Horz,22-Oct,108.9921413,119,123.4895132,363,0.192146092,314,10,22,6,14,14-Jun,0.356274241,0.309460911,0.377288681,0.356274241,0.309460911,0.377288681,0.896928472,0.850251412,103.9475879,108.1285954,103.9475879,108.1285954,109.1093231,122.3575789,119.4499936,118.733618,0.51728721,2,-0.066908105,1472,1575,1316.75,1.11790393,1.196126827,0,0.3,-17.74192141,332,321,64.79977462
315,Eastern Illinois,OVC,19-Dec,93.33189899,357,105.8006869,165,0.191229139,315,12,19,8,12,12-Aug,0.337633629,0.479256062,0.25974129,0.337633629,0.479256062,0.25974129,0.886815149,0.761005002,102.9844054,108.117708,102.9844054,108.117708,93.39147789,106.9368346,97.67391901,101.4025025,0.393928927,3,-0.030144786,1281,1326,1330.6125,0.962714539,0.996533551,0,0.4,-14.53242062,286,254,66.08213849
316,Binghamton,AE,15-17,98.78298184,310,112.1119297,291,0.189143879,316,15,17,7,9,9-Jul,0.276492716,0.276961169,0.272846797,0.276492716,0.276961169,0.272846797,0.937750629,0.925424696,101.8943092,110.5678966,101.8943092,110.5678966,101.1634639,113.9859007,0,0,0,0,0.027408619,1132,1168,1081.1125,1.04706957,1.080368602,0,0.4375,-14.23533978,281,114,65.53519889
317,Boston University,Pat,16-16,98.11529057,317,111.3656299,278,0.188962059,317,16,16,10,8,8-Oct,0.281712844,0.328658911,0.252770195,0.281712844,0.328658911,0.252770195,0.935342182,0.900998489,101.6684403,110.290893,101.6684403,110.290893,96.26151279,110.3383614,65.78616614,84.43979884,0.053619264,1,0.080499984,1169,1212,1155.4,1.011770815,1.048987364,0,0.555555556,-13.24014524,262,27,63.23550849
318,UMBC,AE,13-19,104.7766149,206,119.0390908,357,0.187300787,318,13,19,5,11,11-May,0.298300803,0.306081853,0.273077982,0.298300803,0.306081853,0.273077982,0.923016691,0.901129158,100.9921457,108.9954913,100.9921457,108.9954913,104.6242621,122.2201424,0,0,0,0,-0.047334937,1237,1298,1135.525,1.089363951,1.143083596,0,0.3125,-15.65881993,308,293,70.39908727
319,Lindenwood,OVC,16-17,94.48267102,352,107.6347898,201,0.182609642,319,16,17,10,10,10-Oct,0.305013824,0.385781185,0.263992594,0.305013824,0.385781185,0.263992594,0.900732604,0.79331349,102.6521532,109.2768597,102.6521532,109.2768597,94.85706335,108.3336339,94.76109138,101.7644603,0.305769309,3,0.05483794,1400,1469,1440.325,0.972002847,1.019908701,0,0.5,-12.88635218,253,52,69.37430805
320,North Carolina Central,MEAC,14-19,102.4307818,243,116.7097865,347,0.182308333,320,14,19,6,8,8-Jun,0.298969679,0.358746412,0.223580631,0.298969679,0.358746412,0.223580631,0.91750821,0.879462786,102.7557233,110.2683067,102.7557233,110.2683067,102.9519955,115.7868915,89.90927393,116.2862572,0.04934013,1,-0.021685438,1086,1093,1000.9875,1.084928633,1.091921727,0,0.428571429,-15.3974787,303,232,66.91672803
